user_name,screen_name,days,first_msg,no_of_msg,bot
ualmahot2008,Alma Henderson,0.003508447350727,,0,1
conorcastro2,Conor Castro,0.007778350539781,Hello,1,1
natalie2012emeraldw,Natalie Douglas,0.001766126947822,,0,1
kettyMcComas,McComas Ketty,3.02238457264724,Hello,1,1
camdaddy352,Cam Steward,0.001593287095979,Eptn,2,1
DuW00p,WuW Hi,0.029928982895282,,0,1
Idklol2169,Ryan Hafiz,0.00150356789154,Bcch,2,0
natalie2012emeraldw,Natalie Douglas,0.002815834137577,Any one wanting some entertaining?,1,1
longjim22,Jim Curry,0.010959606068554,Agree,3,0
caradownculoup,Dante ...,3.98788485755247,bdfz,1,0
16emmafuzzie6,Emma Hammond,0.003014361309233,,0,1
tessas2012violet,Tessa Floyd,0.003458898831849,,0,1
cehoot,Someone Unknown,0.000567965270193,mepu,1,0
big_tool_,Mr Big,0.005176181956022,,0,1
2004kluckylouisa,Louisa Webb,0.002946081826532,attractive,1,1
tkarsyngirl2001,Karsyn Kirk,0.003127229627636,,0,1
jeannie2.0.1,Jeannie 😈,4.1329431848228,Hey,3,0
Username unavailable,M D,0.004992749130836,Hrzf,1,0
f2004purplekaitlyn,Kaitlyn Marshall,0.001117304847748,,0,1
.k.v.....,. கவி..,0.00396556340158,,0,1
2006mirajcream,Mira Stephens,0.002937141742419,,0,1
amanda84fizzy1,Amanda Mccormick,0.002186704062753,,0,1
Eslamelsnary,Eslam Elsnary,1.23239711624881,,0,1
fosterz125,Sewguma Ivan,0.043314718212243,Y c x p,1,0
spring3avery45,Avery Rowe,0.005866260106365,Listen guys!,1,1
biteenh19,Haz Bi,0.020500803587061,tfmy,1,0
2009scircuskylie,Kylie White,0.004430393311712,,0,1
1graymariana35,Mariana Mendoza,0.005320828620482,,0,1
rosemary988choco,Rosemary Wilson,0.001403821099688,,0,1
dellastar516,Della Clark,0.173700527907522,,0,1
biggy_daddie,Aaron Harris,0.003929133980914,Vvww,2,0
3angelapeach51,Angela Day,0.003622942495125,generous,1,1
magic2015ocallie,Callie Bowman,0.004057073397217,,0,1
kennedi2006neonx,Kennedi Sherman,0.001620271084485,lets talk,1,1
itz_me_akaash,Akaash TT,2.10154694980769,19 male Singapore,2,0
LifeIsRuin12,~🎮𝐓𝐰𝐢𝐭𝐜𝐡 Sᴛʀᴇᴀᴍᴇʀ🎮~,3.88340518324739,vtnw,2,0
wjingle2015kehlani,Kehlani Harrington,0.002702477268047,,0,1
1999anikavdollie,Anika Cox,0.00346525621359,,0,1
2005cgiggleseden,Eden Day,0.003647196229409,,0,1
mandymary1,Mandy Rain,2.05728020670513,How are you doing,3,1
esaloca1319,Esa Loca,0.021562351750003,Wove,3,0
255magentapearl,Pearl Williamson,0.002345425503121,,0,1
annakait2003,Kai Bennett,0.000554858666879,,0,1
gloria596azure,Gloria Jefferson,0.00180999327313,anyone wants to talk with me?,1,1
okeehkayoo,Maria Corteza,0.090101001538612,Kccb,2,0
Dr.satan6066,Dr. Satan,2.37561550126032,dvfy,1,0
6saoirsesweetie82,Saoirse Little,0.001855546004242,,0,1
joctavia2011prinky,Octavia Stewart,0.003894120029829,,0,1
Shahzadshazad,Shahzad Shahzad,0.830341420479947,Hi,2,1
42kylee2diamond,Kylee Rivera,0.001454289403779,,0,1
hardytemmy,Hardy Tammy,0.867600016704312,Hmm,1,1
thatnerdyfella200,K S,0.011892218589783,,0,1
pikachu_p300,pikachu _p300,1.09878934979163,raak,1,0
JessMot1,Jess Mot,0.003154105958011,A uys,2,0
19lcw93,jim bob,1.88623160949736,27 m uk,3,0
snicker2003phoenixh,Phoenix Roy,0.001898282388294,wanting a good man,1,1
keily389yellow,Keily Greene,0.170597708001733,,0,1
arunm11,Arun M,0.011708255766167,ckmm,2,0
Tonfoster1958,Tony Foster,1.47493151071999,Hello,2,1
1sky40funny,Sky Howell,0.001946610891157,,0,1
mrayne2015golden,Rayne Dixon,0.003861725735996,lmao,1,1
59jellyjordan8,Jordan Gonzales,0.001396812156395,,0,1
poopie707josie,Josie Rose,0.00211172785472,,0,1
2004blingmangela,Angela Bryant,0.001643499042149,,0,1
2004blingmangela,Angela Bryant,0.0029748246736,,0,1
laurissajayne,Laurissa Jayne,1.85862842042689,Kvyp,2,0
emma81320,emma smith,0.0032972828354,rvpt,1,0
lyricfpicnic2001,Lyric Rice,0.001729377775832,,0,1
preciouskamryn869,Kamryn Reynolds,0.002846028244606,I am just really tired right now,1,1
laurissajayne,Laurissa Jayne,1.85997191529583,hczd,1,0
2002icesamirah,Samira Sutton,0.170055423017453,,0,1
descomplicado19,Jessy Ragumiza,3.82461402075986,,0,1
1goldenjulieta78,Julieta Dean,0.00355720638401,,0,1
pranp00,Pranav Pareek,1.87753403652045,Zrbd,2,0
ghfr5k,Khder6r hfr6e,0.009726580894656,Hello,2,1
slivia2016muah,Livia Sharp,0.001377131135927,,0,1
ghfr5k,Khder6r hfr6e,0.010727231944049,Hello,1,1
Alan01937,Alan Sanchez,0.036271488856938,Yya,5,0
elltcso16,Jaime Nieves,1.18139454735374,Hi,1,1
anyateapot2011w,Anya Williamson,0.002390684162577,,0,1
anyateapot2011w,Anya Williamson,0.002535365138341,,0,1
camelinataly2004,Nataly Andrews,0.001390161961317,I m damn tired these days,1,1
giggles2009rheai,Rhea Abbott,0.175235061562724,,0,1
7twinsienna31,Sienna Sandoval,0.509325066076385,,0,1
prinkycnaomi2015,Naomi Lamb,0.001696522095137,,0,1
bunny25astrid5,Astrid Wilkerson,0.002833783016713,,0,1
zoeo2013mega,Zoe Morales,0.005721841581442,,0,1
courtneyhggyy555,Courtney Noelle,2.77105069366318,Hello,3,1
itsdatboisean210,Sean Smith,0.436919011101127,,0,1
jessica9diva81,Jessica Briggs,0.003505286734413,,0,1
84kayla1heaven,Kayla Abbott,0.000544852114938,,0,1
tibster19,Tibi Es,0.174676967997242,,0,1
savanna11piggy8,Savanna Ayala,0.002435832752122,,0,1
7charlie58girlie,Charlie Brady,0.002587502772609,,0,1
2013gdylanlucky,Dylan Monroe,0.003971570523249,,0,1
dumbpack,Reggie Capolot,0.001207958382589,,0,1
goldenhailey883,Hailey Espinoza,0.002021506227277,Who wants to speak?,1,1
johnsonroy123,Johnson Roy,0.003695607935941,,0,1
milesRobin,Miles Robinson,3.05177441489365,,0,1
treydonn27,Trey Donn,3.87883208781205,awvu,1,0
1grinning76khloe,Khloe Barker,0.001695907422238,,0,1
583andisnicker,Andi Terry,0.003660511719408,,0,1
2001ycutiehadassah,Hadassah Mcdaniel,0.00287064804799,let s chat,1,1
muah18zaria1,Zaria Coleman,0.004686658790818,,0,1
dragondxd,Hiro Hiro,1.39434034311109,Hi,1,1
LefflerKailee04,Kailee Leffler,0.035423057319389,,0,1
Romy4president,Romy 🤷🏼‍♀️,0.430349695624577,,0,1
habeeba135,Habeeba Asif,2.08823830251616,Dtce,1,0
2014angelwscarlett,Scarlett Bowman,0.00235895515868,,0,1
smile697vada,Vada Pitts,0.001503472336464,looking a good man,1,1
ranarooni1,Rana B,0.007050424441695,Xfpu,2,0
forever9hanna46,Hanna Klein,0.326019704173561,someone truly wants to meet me?,1,1
clumzie81ann5,Ann Erickson,0.001654476264009,Hey all guys!,1,1
scarletb2009snowy,Scarlet White,0.001211098043455,Seriously everyone!,1,1
missienatalyx2018,Nataly Haynes,0.001544474702742,,0,1
bsleepycarolina2011,Carolina George,0.002025582616528,someone truly wants to meet up with me?,1,1
rosalyna2016heaven,Rosalyn Joseph,0.000962004719509,Now i m really tired these days,1,1
katie17233,Katie Burgess,0.001870335362576,,0,1
koredekalli,Korede Kalli,0.414194758062561,,0,1
chewy499emilee,Emilee Walker,0.00090359961545,I m really tired these days,1,1
7khloemambo86,Khloe Barber,0.002313795084203,anyone hopes to talk with me?,1,1
DoctorDTime,Brent D,0.013319090270886,,0,1
ayyyyyuhhhhhhidk,... ...,0.002485799974313,Anyone wanna talk,2,0
2010louisadprinky,Louisa Nunez,0.003348453323598,Who wishes to chat?,1,1
2010circuskyleei,Kylee Atkins,0.003411445692182,,0,1
katie17233,Katie Burgess,0.009127876391565,,0,1
i2009azureblake,Blake Fitzgerald,0.002061288870043,,0,1
rafi123_,shafi shafi,0.01013390502444,hi,2,1
dimpleelsie382,Elsie Horton,0.002719938399063,:),1,1
493amirahqueenie,Amirah Butler,0.000963718615196,,0,1
6demi90canary,Demi Hampton,0.001436341186916,let s chat,1,1
juniorblue90,Andrew S,3.76273808828659,,0,1
Different7227,Zak Zak,0.618081261479744,Hello,2,1
heavenjolene911,Jolene Moss,0.002735691550705,,0,1
melon2008knoemi,Noemi Johnston,0.00567563701559,,0,1
hachtriangle,Hach Triangle,0.048303232623471,Je ma,2,0
7annika61teapot,Annika Marshall,0.000560570891809,lets chat,1,1
nik1105nik,Nik 1105,0.159072055132301,Stsw,1,0
emersyn2017mjet,Emersyn Moran,0.004565207066911,,0,1
3poochiejuliana17,Juliana Williams,0.001521452516317,,0,1
paris68goofy4,Paris Wallace,0.002702495116327,,0,1
135elinadaisy,Elina Hodges,0.174359074842047,,0,1
xdfgbbjjnbbj,Meera Dubey,0.002261841046038,afcj,6,0
hilalimomo,hilali momo,0.02179502380115,hello,1,1
814alessiapinkest,Alessia Mann,0.004906690642238,,0,1
daddyRyan907,Daddy Ryan,0.714025894135789,,0,1
treasure7sweet45,Treasure Flowers,0.002064035921185,,0,1
455everleetulips,Everlee Rose,0.003290949356225,:(,1,1
icy2006taliaw,Talia Adams,0.003380623371513,,0,1
hmu5853,Dylan Thomas,0.00708910882197,Zjrt,1,1
1creamcoraline82,Coraline Francis,0.003196515231221,,0,1
2010ybubblyregina,Regina Kennedy,0.000870771529498,,0,1
beatrice440pinkest,Beatrice Estrada,0.002709114399773,,0,1
sagar_213,Sagar Joshi,2.1408391015204,z e z n,1,0
kelvinwilliams2w,Kelvin Williams,1.51895530346643,,0,1
43shynathalie7,Nathalie Schmidt,0.002225874739665,,0,1
missy202kinsley,Kinsley Mccoy,0.002983327441745,,0,1
JADthedon,Jack Dorcean,0.002135248402203,hello,1,1
2004divorykamilah,Kamilah Mann,0.001807931987224,,0,1
Username unavailable,Priscilla 𒀭𒈹/𒀭𒊩𒆠𒃲,2.71341545205977,Hı,1,1
JADthedon,Jack Dorcean,0.00327828027032,,0,1
jayleen225dazzlin,Jayleen Dennis,0.002202008154105,,0,1
tinkerbemory2017,Emory Lee,0.003122988257695,,0,1
hnatasha2013sweety,Natasha Hunter,0.003846266890566,let s chat,1,1
wowvaleria907,Valeria Roy,0.897833591064921,friendly,1,1
princessophelia856,Ophelia Nguyen,0.002162618223164,,0,1
tristan_4987,Tristan Deck,0.221099399032968,,0,1
lacey2013cutieh,Lacey Fowler,0.002475481703877,:*,1,1
33warm4myah,Myah Daniels,0.001565135135143,,0,1
davidbruce154,kim bruce,1.41953233192364,,0,1
x1999ambercamryn,Camryn Morrow,0.002456759344097,,0,1
twinkiedallas870,Dallas Conner,0.001083349867,,0,1
skn202044,Shain Nokel,0.025346678084245,Mhzn,1,0
molly2002sleepya,Molly Barnes,0.001697666661607,,0,1
1hanna29lime,Hanna Allison,0.000966822146266,,0,1
lizzy_1689,Lizzy Taken 6/19/19,0.020960859874332,Hi,2,1
daddycash11,Daddy Cash,0.528024848942403,"If you’re honest I’ll be sending to 6,000.00",1,1
2012pdenimnataly,Nataly Simmons,0.008297496752607,looking a real man,1,1
neon2000maddisony,Maddison Holt,0.001656270018882,,0,1
aliana2018kcutie,Aliana Lloyd,0.003234921784865,,0,1
giavannai2004angel,Giavanna Underwood,0.001969606283086,,0,1
2003ualysonblushy,Alyson Owen,0.005018744581827,,0,1
carlyy2014dimples,Carly Bishop,0.002200170818854,,0,1
cordsusan00000000,Cord Susan,0.464675259399745,,0,1
Mack_Emerald,Mackilin Emerald,2.09924189505754,,0,1
katie17233,Katie Burgess,0.048448845771728,,0,1
johnhulio24,John Hulio,4.63903983633827,Nrvw,1,0
nick___189,Nick C,0.915732444673777,,0,1
makata55555,Tamer Maher,0.061922189380836,,0,1
button521skyler,Skyler Weber,0.002620358166319,:D,1,1
dkumar567,Deepak Kumar,0.320626574807145,,0,1
treasurecerulean2018,Treasure Willis,0.002630740547622,,0,1
winawij,Thrung Chian,0.526287515776025,MXKM,2,0
jazlynn670burgundy,Jazlynn Murphy,0.003373641978811,,0,1
fairy255leyla,Leyla Neal,0.00178075828762,,0,1
lximena2006jazzie,Ximena Gomez,0.001427182880817,,0,1
1kaylani37doodsie,Kaylani Wagner,0.004691702116419,,0,1
fresh487lara,Lara Dean,0.003964821356866,beneficial,1,1
kingfsl899,King Fsl,0.013505960070977,Hpen,1,0
KatherineJay07,Katherine Jackeline,0.438344882307229,Skmh,3,0
palmercream2005i,Palmer Underwood,0.0022765142443,,0,1
pics8921,matt c,0.332322499373997,28 male Australia,3,0
sabkabaapgandhibaapu,Gaandhi Baapu,0.044366199238985,r R Z v,5,0
ezra5ladybird43,Ezra Schwartz,0.002606063380286,,0,1
gigglespaulina693,Paulina Holloway,0.002658499104005,,0,1
lovewild76,Runup Headu,1.35418556111278,,0,1
gigglespaulina693,Paulina Holloway,0.002495956153229,Someone seeking some fun?,1,1
xiomarafrog146,Xiomara Gardner,0.000791762645046,,0,1
2008keiraminiu,Keira Craig,0.002484647946225,,0,1
scoobyh2003audrey,Audrey Ramsey,0.002501101764264,,0,1
2004kyraishy,Kyra Morrison,0.001785530875678,Who wants to chat?,1,1
nwaffle2007carolyn,Carolyn Swanson,0.00701981547806,good,1,1
vpolka2016sophie,Sophie Newman,0.001536264253987,,0,1
tasos_varveris,Tasos Varveris,0.875952290660805,rxnh,1,0
Username unavailable,Sandy Swift 🍀🍀,0.003619163406116,Anybody looking a great time?,1,1
55muah2vada,Vada Fernandez,0.003821196492623,Now i am darn lonely right away,1,1
kallie746navy,Kallie Gross,0.001651395291642,,0,1
l2011augustangelic,August Roberson,0.002547252561759,,0,1
gloriouslyd,Glorious D,4.52724592227627,Rutm,2,0
tinker795renata,Renata Rhodes,0.002971774839141,,0,1
908rockriley,Riley Hughes,0.002803420777674,,0,1
clemson1970,Bob xxxx,4.0914258869765,Rbjj,2,0
a_undercover2019,Anonymous Undercover,1.20533530288824,,0,1
leah514jewel,Leah Floyd,0.004364077782741,lets chat,1,1
7girlietaliyah29,Taliyah Bates,0.002136482240425,,0,1
skye4ecru54,Skye Lawson,0.002130870797016,,0,1
l2005orangeriver,River Soto,0.001462008980689,I m just damn annoyed right away,1,1
fizzy43miah4,Miah Brooks,0.004293840607559,,0,1
fasih.420,Fasih Ali,3.31376936469917,Hey,2,1
t4ed4r3,zeek H,2.63934954257199,,0,1
melody2003aicy,Melody Atkins,0.000953561895423,Someone seeking a good time?,1,1
95aliviasweet2,Alivia Estrada,0.000954424973439,,0,1
amayagrizzly988,Amaya Wilkins,0.00419003866337,Hi there everyone!,1,1
twinkles8belle58,Belle Long,0.002649274151082,lmfao,1,1
2010rpicnicmaya,Maya Robertson,0.004064468324736,,0,1
auroravboogie2008,Aurora Bowen,0.002063342923367,Who wishes to speak?,1,1
isugarycora2017,Cora Davenport,0.001337728312722,,0,1
t4ed4r3,zeek H,2.6467056622163,,0,1
boo2001ofaye,Faye Powers,0.002451474625203,,0,1
enaomi2000crystal,Naomi Harper,0.002633873146993,,0,1
funny144bailee,Bailee Rice,0.004553702023846,searching a good man,1,1
1999pandaprincessn,Princess Harper,0.003517982258841,,0,1
Andreasean1,Andrea Sean,0.945437997789295,,0,1
Jwe1291,John Wayne,0.337421418105563,Http,2,0
tank889leyla,Leyla Ramirez,0.005477039880223,,0,1
p4ul73,Paul Carnes,3.71189725876682,Wndt,2,0
dishant_05,dishant jobalia,0.135811525997188,Hi im man any girl here want sex privet me,1,1
2003qegyptfortune,Egypt Hood,0.001926860171888,,0,1
madrod92,Mad Hotrod,2.77330522630226,,0,1
laurajames198,Laura James,0.016096787576874,,0,1
star551caroline,Caroline Abbott,0.003626857557231,,0,1
hollydollie596,Holly Ball,0.004531953511415,,0,1
kooolbr33z3,Sharif Grant,0.485457625493959,,0,1
summer2001siennad,Summer Nunez,0.001461514394592,Any one searching a good time?,1,1
paul.77.,paul a,4.90637901274418,42 m uk submisive,1,1
autumn970jelly,Autumn Griffin,0.00471682212143,,0,1
foreverrrlost,Chris S,1.60262712609161,Hey,1,1
719michellecherrie,Michelle Smith,0.001540892971335,,0,1
2013neonbelianna,Elianna Powell,0.001398705371,,0,1
gchanelamber2000,Chanel Roy,0.00056203742822,,0,1
vwhoopylaila2011,Laila Castro,0.002175731758277,,0,1
lylah522peach,Lylah Lawson,0.002876891855288,,0,1
tlilalayah2018,Alayah Townsend,0.003276511091325,,0,1
mehhhjake,Jake Mehhh,0.016366820051162,Pzah,3,0
baddisonflip1999,Addison Berry,0.002505503409991,Who wishes to chat?,1,1
tlilalayah2018,Alayah Townsend,0.001494368952182,,0,1
dndcncj,Dekfjfjdndjc Cdmncjv,0.026304170950143,,0,1
islandxfreak,Island🌴 Freak😈👅,0.006260954781815,Oi,1,1
akelalund25,Akela M,1.15194014296488,Pmts,1,0
dallascream2002l,Dallas Morales,0.002970924272581,,0,1
dallascream2002l,Dallas Morales,0.002278269029878,,0,1
cupcake757emersyn,Emersyn Terry,0.004718994296811,,0,1
cupcake757emersyn,Emersyn Terry,0.003440777267571,,0,1
arden66brass3,Arden Goodwin,0.003692093334264,,0,1
2002nchewybrinley,Brinley Gibson,0.00290977212014,,0,1
islandxfreak,Island🌴 Freak😈👅,0.009600634638358,22 trini,3,0
88soo9kyla,Kyla Douglas,0.001364019468979,,0,1
cumikaze_,Oof .,0.014190289281585,Nwdu,3,0
2015brynnlbling,Brynn Jefferson,0.005081788693313,,0,1
vapedean,Dean Osbourne,0.007743556231812,rtta,1,0
henleysoft384,Henley Garza,0.001372771889523,,0,1
brownava2017f,Ava Caldwell,0.000838702563886,,0,1
mido212343,Mido Gorge,2.51972071895997,,0,1
LordSugar.,Lord Sugar,1.10981998488583,Jpap,1,0
dnova2007clumzie,Nova Richardson,0.00215633171576,,0,1
ste17926,Ste .,1.94413524397545,,0,1
legacy640ivory,Legacy Morton,0.003048155015266,,0,1
30pumpkin2anaya,Anaya Newman,0.002762121042168,,0,1
candiednjayden1999,Jayden Ramos,0.002717825110864,,0,1
donovanmaa,Donovan Ma,0.003870375727614,,0,1
luckymessi5266,Lucky Edward,0.014553576903763,,0,1
leila55secret5,Leila Murray,0.001423852703086,,0,1
Username unavailable,) :,0.000745039190407,I m really annoyed these days,1,1
uve65,Uvela 65,0.039607389075337,Hi,1,1
127bunniemakenzie,Makenzie Wolfe,0.003019594321096,,0,1
bellajelly1122,Bella Jelly,0.727765875668437,Wxtn,1,0
leila55secret5,Leila Murray,0.002832749309363,,0,1
candiednjayden1999,Jayden Ramos,0.004220609446919,,0,1
127bunniemakenzie,Makenzie Wolfe,0.002878791910631,,0,1
beatricefruity2000j,Beatrice Rodriquez,0.002894537280555,,0,1
8lightmadisyn28,Madisyn Barker,0.007129757558858,,0,1
Ballota99,Rafael Gevu,0.578654528671393,Bdht,1,0
2017adrianadoodlesk,Adriana Strickland,0.002134020565837,,0,1
50coffeejennifer9,Jennifer Townsend,0.002799391798951,,0,1
2014jluckywinter,Winter Gray,0.003930118958707,,0,1
fizzy524edith,Edith Foster,0.001517777776829,,0,1
coralchanaa2015,Chana Jordan,0.003696686868314,,0,1
jmalone411,Jerry Malone,2.10861665552689,,0,1
blingceileen1999,Eileen Williamson,0.003249771294219,,0,1
Dazza.xo,Dale Roberts,0.251048652397262,Jkbb,1,0
kimora935charm,Kimora Figueroa,0.003105784933324,,0,1
wyarrmandy,Wyatt Mandy,0.714483549517614,Phrb,3,0
9chicstella92,Stella Foster,0.003779389736829,searching a good man,1,1
dhavalpatel912,Dhaval Patel,4.31177908593858,,0,1
pvalerieboogie2000,Valerie Moore,0.000806277954468,,0,1
shakedgvili8,Shaked Gvili,0.016440362979968,Homo,2,1
mavisk2001squishy,Mavis Underwood,0.002600437778014,,0,1
sizzlinalissons2016,Alisson Cannon,0.002183565687802,,0,1
emerie2006bubblyc,Emerie Hines,0.002961064270801,,0,1
jmalone411,Jerry Malone,2.11462455631682,,0,1
piggysarai891,Sarai Willis,0.001703782020896,,0,1
1999twinlroyalty,Royalty Parsons,0.002871773215356,Who wishes to discuss?,1,1
fuckeboy221,Girl F*cker,0.106406330651155,Nesv,2,0
7coaljaylee99,Jaylee Shaw,0.000927828001203,,0,1
422amberfrog,Amber Tran,0.002760900758483,,0,1
lennoxtiny742,Lennox Holland,0.000905296592801,,0,1
eliser1999doodsie,Elise Cruz,0.001135584204285,,0,1
4zoe28melody,Zoe Nunez,0.003676990005705,Guess what boys!,1,1
ameliamorgan121,Amelia Morgan,0.003958328402153,,0,1
mikescott6024,Mike Scott,2.56199225176264,Hi,1,1
4sparklesrose41,Rose Wilcox,0.000627153689663,,0,1
42amelieebony6,Amelie Snyder,0.002641170251149,,0,1
2006freyakprecious,Freya Mathis,0.001411167336283,,0,1
secretbraylee2001t,Braylee Oliver,0.004354480151777,,0,1
cnnscnns,Uu Rr,1.01029432105521,,0,1
paris693cotton,Paris Carr,0.000378766689036,anyone wants to talk to me?,1,1
wolfsbanejoey,Joey ...,0.015028464730691,Rrpz,1,0
2004triplekyleighq,Kyleigh Myers,0.003696329433609,,0,1
jammiiee27,Jamie C,0.010431677917088,,0,1
leannapizza2005e,Leanna Campbell,0.004991366683885,,0,1
2007kaitlynssweetie,Kaitlyn Moreno,0.003447239721815,let s talk,1,1
Angpay654,Angelina Payme,0.000746491868739,Hi,1,1
jakmehh11,Jake Mehhh,0.018599631168224,Nftb,2,0
753frogisabelle,Isabelle Davenport,0.001944990980404,,0,1
g2009giulianaangel,Giuliana Little,0.002984385730492,,0,1
mina82pickle4,Mina Richards,0.020034462097618,,0,1
adrielllll1010,Adr Iel,0.502019489884928,Whdr,1,0
2006helenceruleand,Helen Wolf,0.007023626516263,,0,1
887isabelapink,Isabela Thompson,0.006543828684975,,0,1
57chicky5amani,Amani Sawyer,0.016844242800165,I am damn tired now,1,1
p2004kinleychicky,Kinley Armstrong,0.003222303898246,Who wishes to speak?,1,1
2012lunababycaked,Luna Hernandez,0.004854856406649,,0,1
mmm57emily9,Emily Bates,0.001332448883741,,0,1
223julieblossom,Julie Mendez,0.004132734379835,Who wants to discuss?,1,1
1999nalaniktrixie,Nalani Nunez,0.005966700047806,,0,1
hannalawrence121,Hanna Lawrence,0.01114286451428,,0,1
5pearlfaye68,Faye Harper,0.002656700384838,,0,1
tmegaaustyn2014,Austyn Hodges,0.006112360206467,,0,1
nicole2007qneon,Nicole Klein,0.00183879962122,Who wants to chat?,1,1
pomocsggw,Pomóżcie Proszę,0.000762122590785,"Hej 👋 Jestem studentką SGGW a dokładniej wydziału inżynierii produkcji. Nasza uczelnia co roku organizuje wydziałową akcję pomocy szlachetnej paczce. Niestety w tym roku bardzo niewielu studentów zechciało wesprzeć naszą wydziałową akcję  Proszę was o pomoc. Zapytacie „dlaczego?”. Dlatego, że nie chcemy oddawać rodziny na chwilę przed finałem akcji a brakuje nam funduszy na najważniejsze potrzeby rodziny, którą zechcieliśmy wesprzeć. Nie chcemy by została bez pomocy.  Dlatego jeśli ktoś by zechciał to zapraszam do zapoznania się z historią pani Teresy i ciężkiej sytuacji w jakiej znalazła się ona i córka.  Pani Teresa ma 82 l. Wychowała 5 dzieci i 3 wnucząt. Teraz została tylko z córką, która opiekuje się nią każdego dnia, ponieważ nie można zostawić jej samej. Reszta rodziny nie interesuje się mamą. Niestety Panią Teresę dopadła choroba - Alzheimer. Choroba jest w bardzo zaawansowanym stanie. Pani Teresa wymaga całodniowej opieki, więc dni spędza u córki w domu, ale niestety nie ma w nim miejsca na nocleg dla Pani Teresy. Noce Pani Teresa spędza w pustym domu, bez bieżącej wody i w bardzo złych warunkach. Pani Teresa utrzymuje się z emerytury 1298 zł i zasiłku 222 zł. Po odliczeniu kosztów utrzymania, kosztów leczenia oraz kredytu, który Pani Teresa wzięła dla wnuczki okazuje się, że córka musi dołożyć środki na jedzenie dla mamy.  Zapraszam więc zainteresowanych na naszą zrzutkę  https://zrzutka.​pl/xjr2ua  Oraz na nasze wydarzenie  https://www.​facebook.​com/events/441685519864961/?event_time_id=441685526531627&ti=as",2,0
